text,label,cleaned,stemmed
تا اعصابم خورده یک فحشم بدم به استاندار قبلی کرمون که رید تو شهر و سر به زنگاه فلنگ رو بست! خسته نباشی پهلوون، خدا قوت,ANGRY, اعصابم خورده فحشم بدم استاندار قبلی کرمون رید شهر زنگاه فلنگ بست خسته نباشی پهلوون خدا قوت,تا اعصابم خورده یک فحشم بدم به استاندار قبلی کرمون که رید تو شهر و سر به زنگاه فلنگ رو بست! خسته نباشی پهلوون، خدا قوت
چرا باید مردم اسیر ایدیولوژی کثیف شماها بشوند، خاورمیانه را اسیر آتش افروزی خود کردید توقع دارید بهتون تبریک بگویند.به خدا #جمهوری_اسلامی_انتخاب_من_نیست #IraniansWantRegimeChange,ANGRY, اسیر ایدیولوژی کثیف شماها بشوند خاورمیانه اسیر آتش افروزی توقع بهتون تبریک خدا جمهوری اسلامی انتخاب,چرا باید مردم اسیر ایدیولوژی کثیف شماها بشوند، خاورمیانه را اسیر آتش افروزی خود کردید توقع دارید بهتون تبریک بگویند.به خدا #جمهوری_اسلامی_انتخاب_من_نیست #IraniansWantRegimeChange
امروز به معنای واقعی بی نهایت غمگین بودم. روز عجیبی بود,SAD, معنای نهایت غمگین بودم عجیبی,امروز به معنای واقعی بی نهایت غمگین بودم. روز عجیبی بود
یک حکومت چقدر در حق مردمش ظلم کرده است و زندگی را بر آن ها سخت گرفته است که حتی شب موقع سر به بالین گذاشتن باید بگویی لعنت به تو ای جمهوری اسلامی..!!,HATE, حکومت چقدر مردمش ظلم زندگی سخت شب موقع بالین گذاشتن لعنت جمهوری اسلامی,یک حکومت چقدر در حق مردمش ظلم کرده است و زندگی را بر آن ها سخت گرفته است که حتی شب موقع سر به بالین گذاشتن باید بگویی لعنت به تو ای جمهوری اسلامی..!!
شاه بودن از زمانی تمام میشه که موقع مشکلات فرار کنی,OTHER, شاه موقع مشکلات فرار,شاه بودن از زمانی تمام میشه که موقع مشکلات فرار کنی
تو آن آزارِ شیرینی و دلخواه است تکرارت و من هر بار از هر بار بیشتر دوستت دارم...,HAPPY, آزارِ شیرینی دلخواه تکرارت دوستت,تو آن آزارِ شیرینی و دلخواه است تکرارت و من هر بار از هر بار بیشتر دوستت دارم...
از بعد از مرگ خاشفچی دچار سندرم قبل از قاعدگی شدم و با یه عطسه هم اعصابم خورد میشه,ANGRY, مرگ خاشفچی دچار سندرم قاعدگی شدم عطسه اعصابم خورد,از بعد از مرگ خاشفچی دچار سندرم قبل از قاعدگی شدم و با یه عطسه هم اعصابم خورد میشه
"درصورت تمایل عکسهاشو براتون میفرستم""",OTHER, درصورت تمایل عکسهاشو براتون میفرستم,"درصورت تمایل عکسهاشو براتون میفرستم"""
واقعا دیگه توییتر عصبیم کرده اینقد توییتای اینو اونو میریزه تو تایم لاینم که توییتای فالویینگامو نمیبینم,ANGRY, واقعا توییتر عصبیم اینقد توییتای اینو اونو میریزه تایم لاینم توییتای فالویینگامو نمیبینم,واقعا دیگه توییتر عصبیم کرده اینقد توییتای اینو اونو میریزه تو تایم لاینم که توییتای فالویینگامو نمیبینم
سلام. نمیشه شگفت انگیزش کنید تا بتونیم بخریم,OTHER, سلام نمیشه شگفت انگیزش بتونیم بخریم,سلام. نمیشه شگفت انگیزش کنید تا بتونیم بخریم
" ""عجب کیفیتیسخنگوی جنبش ارتجاعی وحالا تروریستی الاحواز گفته که هدفمون مسئولان بلندمرتبه بوده! درتصویر یکی از مسئولان بلندمرتبه رو میبینید که در آغوش یک سرباز با تفنگ بدون فشنگ پناه گرفته #اهواز",OTHER, عجب کیفیتیسخنگوی جنبش ارتجاعی وحالا تروریستی الاحواز هدفمون مسیولان بلندمرتبه درتصویر مسیولان بلندمرتبه میبینید آغوش سرباز تفنگ فشنگ پناه اهواز," ""عجب کیفیتیسخنگوی جنبش ارتجاعی وحالا تروریستی الاحواز گفته که هدفمون مسئولان بلندمرتبه بوده! درتصویر یکی از مسئولان بلندمرتبه رو میبینید که در آغوش یک سرباز با تفنگ بدون فشنگ پناه گرفته #اهواز"
۶.تنها با ترس روبرو نشوید هنگامی که ما با ترس که به نظر می رسد بیش از حد بزرگ روبرو می شویم،در آن غرق می شویم و گاهی مکانیسم های دفاعی ما دقیقا چیزی را که نباید انجام دهیم، انجام می دهند.,FEAR, ترس روبرو نشوید ترس نظر رسد حد روبرو شویم غرق شویم گاهی مکانیسم دفاعی دقیقا نباید دهیم,۶.تنها با ترس روبرو نشوید هنگامی که ما با ترس که به نظر می رسد بیش از حد بزرگ روبرو می شویم،در آن غرق می شویم و گاهی مکانیسم های دفاعی ما دقیقا چیزی را که نباید انجام دهیم، انجام می دهند.
البته منم تست ندادم...حدسم اینه تست بدم ایرانی-ترک در میاد همش,OTHER, تست ندادم حدسم تست بدم ایرانی ترک همش,البته منم تست ندادم...حدسم اینه تست بدم ایرانی-ترک در میاد همش
اعصابم نمیکشه درباره ماجرای سیرجان حرفی بزنم. فقط اینکه امثال خانوادهی این دختر، باعث میشن امثال اون پسر جانی، جرأت پیدا کنن و تکثیر شن. (حالا بماند که قانون درست و درمون هم نداریم.) پایان پیام,ANGRY, اعصابم نمیکشه ماجرای سیرجان حرفی بزنم امثال خانوادهی دختر باعث میشن امثال پسر جانی جرات کنن تکثیر شن حالا بماند قانون درست درمون پایان پیام,اعصابم نمیکشه درباره ماجرای سیرجان حرفی بزنم. فقط اینکه امثال خانوادهی این دختر، باعث میشن امثال اون پسر جانی، جرأت پیدا کنن و تکثیر شن. (حالا بماند که قانون درست و درمون هم نداریم.) پایان پیام
"شاه به اصطلاح میهن پرست در سال ۵۷ هنگام فرار ۳۸۴ چمدان بزرگ حاوی جواهرآلات ,عتیقه جات, پول نقد و....با خودش به همراه برد آیا برای استراحت همراه بردن این همه وسایل ضروری است؟؟ یا اینکه او پرونده خودرا در برابر انقلاب مردمی بسته شده می دانست و مجبور به فرار شد؟؟ #فرار_شاه",OTHER, شاه اصطلاح میهن پرست سال فرار چمدان حاوی جواهرآلات عتیقه جات پول نقد همراه برد استراحت همراه بردن وسایل ضروری پرونده خودرا انقلاب مردمی بسته مجبور فرار فرار شاه,"شاه به اصطلاح میهن پرست در سال ۵۷ هنگام فرار ۳۸۴ چمدان بزرگ حاوی جواهرآلات ,عتیقه جات, پول نقد و....با خودش به همراه برد آیا برای استراحت همراه بردن این همه وسایل ضروری است؟؟ یا اینکه او پرونده خودرا در برابر انقلاب مردمی بسته شده می دانست و مجبور به فرار شد؟؟ #فرار_شاه"
